Entity.ID,Year,OneYearRetention,ThreeYearRetention,FiveYearRetention
A00273793,2010,TRUE,TRUE,TRUE
A00273793,2011,TRUE,TRUE,TRUE
A00221561,2003,FALSE,FALSE,FALSE
A00221561,2008,FALSE,FALSE,TRUE
A00233576,2004,FALSE,FALSE,FALSE
A00233576,2005,TRUE,TRUE,TRUE
A00233576,2006,TRUE,TRUE,TRUE
A00233576,2007,TRUE,TRUE,TRUE
A00233576,2008,TRUE,TRUE,TRUE
A00274913,2004,FALSE,FALSE,FALSE
A00274913,2005,TRUE,TRUE,TRUE
A00274913,2006,TRUE,TRUE,TRUE
A00274913,2007,TRUE,TRUE,TRUE
A00274913,2008,TRUE,TRUE,TRUE
A00276330,2007,FALSE,FALSE,FALSE
A00274297,2007,FALSE,FALSE,FALSE
A00275466,2012,FALSE,FALSE,FALSE
A00274327,2015,FALSE,FALSE,FALSE
A00283545,2008,FALSE,FALSE,FALSE
A00283545,2009,TRUE,TRUE,TRUE
A00276910,2016,FALSE,FALSE,FALSE
A00276318,2007,FALSE,FALSE,FALSE
A00274601,2008,FALSE,FALSE,FALSE
A00274601,2011,FALSE,TRUE,TRUE
A00273413,2007,FALSE,FALSE,FALSE
A00273423,2007,FALSE,FALSE,FALSE
A00274941,2015,FALSE,FALSE,FALSE
A00274304,2012,FALSE,FALSE,FALSE
A00274304,2013,TRUE,TRUE,TRUE
A00274304,2016,FALSE,TRUE,TRUE
A00276925,2019,FALSE,FALSE,FALSE
A00276925,2023,FALSE,FALSE,TRUE
A00278789,2013,FALSE,FALSE,FALSE
A00308908,2017,FALSE,FALSE,FALSE
A00284582,2021,FALSE,FALSE,FALSE
A00273783,2007,FALSE,FALSE,FALSE
A00276331,2007,FALSE,FALSE,FALSE
A00272904,2010,FALSE,FALSE,FALSE
A00272905,2009,FALSE,FALSE,FALSE
A00309067,2009,FALSE,FALSE,FALSE
A00273790,2007,FALSE,FALSE,FALSE
A00276300,2007,FALSE,FALSE,FALSE
A00282823,2010,FALSE,FALSE,FALSE
A00274707,2007,FALSE,FALSE,FALSE
A00274707,2012,FALSE,FALSE,TRUE
A00273411,2007,FALSE,FALSE,FALSE
A00273411,2012,FALSE,FALSE,TRUE
A00246062,2006,FALSE,FALSE,FALSE
A00273767,2007,FALSE,FALSE,FALSE
A00273767,2008,TRUE,TRUE,TRUE
A00273767,2009,TRUE,TRUE,TRUE
A00273767,2011,FALSE,TRUE,TRUE
A00273767,2013,FALSE,TRUE,TRUE
A00274298,2009,FALSE,FALSE,FALSE
A00274298,2010,TRUE,TRUE,TRUE
A00274298,2013,FALSE,TRUE,TRUE
A00275452,2007,FALSE,FALSE,FALSE
A00275452,2012,FALSE,FALSE,TRUE
A00275452,2015,FALSE,TRUE,TRUE
A00275452,2019,FALSE,FALSE,TRUE
A00275452,2020,TRUE,TRUE,TRUE
A00346860,2007,FALSE,FALSE,FALSE
A00346860,2012,FALSE,FALSE,TRUE
A00346860,2015,FALSE,TRUE,TRUE
A00346860,2019,FALSE,FALSE,TRUE
A00346860,2020,TRUE,TRUE,TRUE
A00274183,2015,FALSE,FALSE,FALSE
A00274183,2017,FALSE,TRUE,TRUE
A00274183,2018,TRUE,TRUE,TRUE
A00507934,2015,FALSE,FALSE,FALSE
A00507934,2017,FALSE,TRUE,TRUE
A00507934,2018,TRUE,TRUE,TRUE
A00266319,2006,FALSE,FALSE,FALSE
A00266319,2007,TRUE,TRUE,TRUE
A00266319,2008,TRUE,TRUE,TRUE
A00266319,2010,FALSE,TRUE,TRUE
A00276305,2007,FALSE,FALSE,FALSE
A00273796,2007,FALSE,FALSE,FALSE
A00273796,2008,TRUE,TRUE,TRUE
A00273796,2009,TRUE,TRUE,TRUE
A00273796,2010,TRUE,TRUE,TRUE
A00246324,2007,FALSE,FALSE,FALSE
A00246324,2008,TRUE,TRUE,TRUE
A00246324,2009,TRUE,TRUE,TRUE
A00246324,2010,TRUE,TRUE,TRUE
A00049256,2007,FALSE,FALSE,FALSE
A00049256,2009,FALSE,TRUE,TRUE
A00273237,2018,FALSE,FALSE,FALSE
A00287661,2013,FALSE,FALSE,FALSE
A00287661,2014,TRUE,TRUE,TRUE
A00273782,2007,FALSE,FALSE,FALSE
A00273782,2010,FALSE,TRUE,TRUE
A00274605,2007,FALSE,FALSE,FALSE
A00274230,2010,FALSE,FALSE,FALSE
A00274230,2018,FALSE,FALSE,FALSE
A00274230,2019,TRUE,TRUE,TRUE
A00274944,2007,FALSE,FALSE,FALSE
A00274944,2016,FALSE,FALSE,FALSE
A00238638,2005,FALSE,FALSE,FALSE
A00238638,2006,TRUE,TRUE,TRUE
A00238638,2007,TRUE,TRUE,TRUE
A00238638,2008,TRUE,TRUE,TRUE
A00281201,2008,FALSE,FALSE,FALSE
A00281201,2020,FALSE,FALSE,FALSE
A00281201,2021,TRUE,TRUE,TRUE
A00281201,2022,TRUE,TRUE,TRUE
A00281201,2023,TRUE,TRUE,TRUE
A00274451,2023,FALSE,FALSE,FALSE
A00278814,2020,FALSE,FALSE,FALSE
A00274898,2020,FALSE,FALSE,FALSE
A00224214,2003,FALSE,FALSE,FALSE
A00224213,2003,FALSE,FALSE,FALSE
A00273394,2010,FALSE,FALSE,FALSE
A00276299,2007,FALSE,FALSE,FALSE
A00274424,2008,FALSE,FALSE,FALSE
A00274424,2017,FALSE,FALSE,FALSE
A00248504,2005,FALSE,FALSE,FALSE
A00248504,2006,TRUE,TRUE,TRUE
A00248504,2007,TRUE,TRUE,TRUE
A00270348,2020,FALSE,FALSE,FALSE
A00081710,2020,FALSE,FALSE,FALSE
A00275994,2007,FALSE,FALSE,FALSE
A00273800,2007,FALSE,FALSE,FALSE
A00276332,2008,FALSE,FALSE,FALSE
A00276332,2010,FALSE,TRUE,TRUE
A00276332,2011,TRUE,TRUE,TRUE
A00276229,2007,FALSE,FALSE,FALSE
A00274049,2007,FALSE,FALSE,FALSE
A00274049,2008,TRUE,TRUE,TRUE
A00273928,2015,FALSE,FALSE,FALSE
A00277054,2015,FALSE,FALSE,FALSE
A00276320,2007,FALSE,FALSE,FALSE
A00275511,2007,FALSE,FALSE,FALSE
A00273933,2009,FALSE,FALSE,FALSE
A00283602,2008,FALSE,FALSE,FALSE
A00283602,2009,TRUE,TRUE,TRUE
A00283602,2010,TRUE,TRUE,TRUE
A00283602,2020,FALSE,FALSE,FALSE
A00283602,2022,FALSE,TRUE,TRUE
A00273395,2015,FALSE,FALSE,FALSE
A00273395,2017,FALSE,TRUE,TRUE
A00308917,2019,FALSE,FALSE,FALSE
A00270415,2015,FALSE,FALSE,FALSE
A00275439,2012,FALSE,FALSE,FALSE
A00278825,2017,FALSE,FALSE,FALSE
A00283631,2008,FALSE,FALSE,FALSE
A00283631,2009,TRUE,TRUE,TRUE
A00283631,2010,TRUE,TRUE,TRUE
A00283631,2011,TRUE,TRUE,TRUE
A00283631,2012,TRUE,TRUE,TRUE
A00283631,2013,TRUE,TRUE,TRUE
A00276312,2007,FALSE,FALSE,FALSE
A00276312,2008,TRUE,TRUE,TRUE
A00276312,2009,TRUE,TRUE,TRUE
A00273942,2016,FALSE,FALSE,FALSE
A00273944,2017,FALSE,FALSE,FALSE
A00273944,2020,FALSE,TRUE,TRUE
A00427104,2017,FALSE,FALSE,FALSE
A00427104,2020,FALSE,TRUE,TRUE
A00273415,2007,FALSE,FALSE,FALSE
A00276336,2007,FALSE,FALSE,FALSE
A00276336,2008,TRUE,TRUE,TRUE
A00274189,2007,FALSE,FALSE,FALSE
A00274189,2008,TRUE,TRUE,TRUE
A00274746,2015,FALSE,FALSE,FALSE
A00274746,2016,TRUE,TRUE,TRUE
A00274746,2017,TRUE,TRUE,TRUE
A00274746,2018,TRUE,TRUE,TRUE
A00274746,2019,TRUE,TRUE,TRUE
A00274746,2021,FALSE,TRUE,TRUE
A00274746,2022,TRUE,TRUE,TRUE
A00233581,2004,FALSE,FALSE,FALSE
A00233581,2005,TRUE,TRUE,TRUE
A00233581,2008,FALSE,TRUE,TRUE
A00233581,2009,TRUE,TRUE,TRUE
A00285134,2004,FALSE,FALSE,FALSE
A00285134,2005,TRUE,TRUE,TRUE
A00285134,2008,FALSE,TRUE,TRUE
A00285134,2009,TRUE,TRUE,TRUE
A00287690,2015,FALSE,FALSE,FALSE
A00287690,2019,FALSE,FALSE,TRUE
A00287690,2020,TRUE,TRUE,TRUE
A00287690,2021,TRUE,TRUE,TRUE
A00287690,2022,TRUE,TRUE,TRUE
A00282740,2015,FALSE,FALSE,FALSE
A00282740,2019,FALSE,FALSE,TRUE
A00282740,2020,TRUE,TRUE,TRUE
A00282740,2021,TRUE,TRUE,TRUE
A00282740,2022,TRUE,TRUE,TRUE
A00261916,2006,FALSE,FALSE,FALSE
A00261916,2016,FALSE,FALSE,FALSE
A00261916,2019,FALSE,TRUE,TRUE
A00273427,2007,FALSE,FALSE,FALSE
A00282865,2021,FALSE,FALSE,FALSE
A00287703,2014,FALSE,FALSE,FALSE
A00274302,2008,FALSE,FALSE,FALSE
A00274302,2009,TRUE,TRUE,TRUE
A00273899,2008,FALSE,FALSE,FALSE
A00273899,2009,TRUE,TRUE,TRUE
A00351273,2013,FALSE,FALSE,FALSE
A00351273,2015,FALSE,TRUE,TRUE
A00273951,2013,FALSE,FALSE,FALSE
A00274996,2020,FALSE,FALSE,FALSE
A00275440,2011,FALSE,FALSE,FALSE
A00275000,2022,FALSE,FALSE,FALSE
A00269738,2021,FALSE,FALSE,FALSE
A00276226,2007,FALSE,FALSE,FALSE
A00106265,2020,FALSE,FALSE,FALSE
A00273728,2020,FALSE,FALSE,FALSE
A00282881,2013,FALSE,FALSE,FALSE
A00465844,2020,FALSE,FALSE,FALSE
A00465844,2021,TRUE,TRUE,TRUE
A00281210,2008,FALSE,FALSE,FALSE
A00273205,2007,FALSE,FALSE,FALSE
A00265268,2006,FALSE,FALSE,FALSE
A00265268,2012,FALSE,FALSE,FALSE
A00277102,2012,FALSE,FALSE,FALSE
A00274680,2015,FALSE,FALSE,FALSE
A00236831,2004,FALSE,FALSE,FALSE
A00273408,2007,FALSE,FALSE,FALSE
A00241815,2005,FALSE,FALSE,FALSE
A00442005,2005,FALSE,FALSE,FALSE
A00274051,2007,FALSE,FALSE,FALSE
A00274051,2008,TRUE,TRUE,TRUE
A00287715,2016,FALSE,FALSE,FALSE
A00275304,2008,FALSE,FALSE,FALSE
A00275304,2009,TRUE,TRUE,TRUE
A00265644,2008,FALSE,FALSE,FALSE
A00265644,2009,TRUE,TRUE,TRUE
A00273795,2007,FALSE,FALSE,FALSE
A00273795,2012,FALSE,FALSE,TRUE
A00273406,2007,FALSE,FALSE,FALSE
A00276340,2007,FALSE,FALSE,FALSE
A00276340,2012,FALSE,FALSE,TRUE
A00275108,2007,FALSE,FALSE,FALSE
A00275108,2010,FALSE,TRUE,TRUE
A00275208,2018,FALSE,FALSE,FALSE
A00275208,2022,FALSE,FALSE,TRUE
A00273454,2018,FALSE,FALSE,FALSE
A00273454,2022,FALSE,FALSE,TRUE
A00274792,2021,FALSE,FALSE,FALSE
A00225416,2008,FALSE,FALSE,FALSE
A00233570,2004,FALSE,FALSE,FALSE
A00233570,2005,TRUE,TRUE,TRUE
A00233570,2006,TRUE,TRUE,TRUE
A00274339,2007,FALSE,FALSE,FALSE
A00276335,2007,FALSE,FALSE,FALSE
A00275235,2007,FALSE,FALSE,FALSE
A00275235,2008,TRUE,TRUE,TRUE
A00275556,2009,FALSE,FALSE,FALSE
A00383431,2009,FALSE,FALSE,FALSE
A00275130,2014,FALSE,FALSE,FALSE
A00273009,2019,FALSE,FALSE,FALSE
A00242890,2020,FALSE,FALSE,FALSE
A00512309,2020,FALSE,FALSE,FALSE
A00273428,2007,FALSE,FALSE,FALSE
A00273428,2008,TRUE,TRUE,TRUE
A00273410,2007,FALSE,FALSE,FALSE
A00273410,2008,TRUE,TRUE,TRUE
A00277141,2011,FALSE,FALSE,FALSE
A00272771,2008,FALSE,FALSE,FALSE
A00273786,2007,FALSE,FALSE,FALSE
A00273786,2008,TRUE,TRUE,TRUE
A00269243,2007,FALSE,FALSE,FALSE
A00269243,2008,TRUE,TRUE,TRUE
A00269243,2010,FALSE,TRUE,TRUE
A00269243,2016,FALSE,FALSE,FALSE
A00282908,2019,FALSE,FALSE,FALSE
A00282908,2020,TRUE,TRUE,TRUE
A00275578,2010,FALSE,FALSE,FALSE
A00275578,2016,FALSE,FALSE,FALSE
A00275578,2017,TRUE,TRUE,TRUE
A00275578,2020,FALSE,TRUE,TRUE
A00275578,2021,TRUE,TRUE,TRUE
A00275578,2022,TRUE,TRUE,TRUE
A00235236,2006,FALSE,FALSE,FALSE
A00274652,2020,FALSE,FALSE,FALSE
A00270836,2007,FALSE,FALSE,FALSE
A00276338,2007,FALSE,FALSE,FALSE
A00275584,2007,FALSE,FALSE,FALSE
A00273429,2007,FALSE,FALSE,FALSE
A00273777,2007,FALSE,FALSE,FALSE
A00273805,2006,FALSE,FALSE,FALSE
A00281112,2008,FALSE,FALSE,FALSE
A00281112,2009,TRUE,TRUE,TRUE
A00281175,2008,FALSE,FALSE,FALSE
A00285303,2013,FALSE,FALSE,FALSE
A00285303,2019,FALSE,FALSE,FALSE
A00285303,2020,TRUE,TRUE,TRUE
A00285303,2021,TRUE,TRUE,TRUE
A00296849,2009,FALSE,FALSE,FALSE
A00287745,2017,FALSE,FALSE,FALSE
A00283652,2009,FALSE,FALSE,FALSE
A00274301,2007,FALSE,FALSE,FALSE
A00274301,2008,TRUE,TRUE,TRUE
A00274301,2010,FALSE,TRUE,TRUE
A00276432,2007,FALSE,FALSE,FALSE
A00276432,2008,TRUE,TRUE,TRUE
A00234161,2004,FALSE,FALSE,FALSE
A00234161,2005,TRUE,TRUE,TRUE
A00283544,2008,FALSE,FALSE,FALSE
A00283544,2009,TRUE,TRUE,TRUE
A00281559,2008,FALSE,FALSE,FALSE
A00270420,2007,FALSE,FALSE,FALSE
A00236313,2020,FALSE,FALSE,FALSE
A00283488,2008,FALSE,FALSE,FALSE
A00274546,2015,FALSE,FALSE,FALSE
A00274546,2016,TRUE,TRUE,TRUE
A00246076,2022,FALSE,FALSE,FALSE
A00273778,2007,FALSE,FALSE,FALSE
A00308931,2021,FALSE,FALSE,FALSE
A00308931,2022,TRUE,TRUE,TRUE
A00308931,2023,TRUE,TRUE,TRUE
A00277236,2011,FALSE,FALSE,FALSE
A00275835,2020,FALSE,FALSE,FALSE
A00283538,2008,FALSE,FALSE,FALSE
A00273804,2006,FALSE,FALSE,FALSE
A00247650,2011,FALSE,FALSE,FALSE
A00273438,2014,FALSE,FALSE,FALSE
A00273438,2016,FALSE,TRUE,TRUE
A00282919,2020,FALSE,FALSE,FALSE
A00412038,2020,FALSE,FALSE,FALSE
A00275845,2022,FALSE,FALSE,FALSE
A00274740,2022,FALSE,FALSE,FALSE
A00275848,2017,FALSE,FALSE,FALSE
A00275848,2018,TRUE,TRUE,TRUE
A00275848,2020,FALSE,TRUE,TRUE
A00287929,2017,FALSE,FALSE,FALSE
A00287929,2018,TRUE,TRUE,TRUE
A00287929,2020,FALSE,TRUE,TRUE
A00287768,2014,FALSE,FALSE,FALSE
A00287768,2017,FALSE,TRUE,TRUE
A00287768,2019,FALSE,TRUE,TRUE
A00287768,2020,TRUE,TRUE,TRUE
A00287768,2021,TRUE,TRUE,TRUE
A00266182,2009,FALSE,FALSE,FALSE
A00308183,2012,FALSE,FALSE,FALSE
A00273400,2007,FALSE,FALSE,FALSE
A00306934,2017,FALSE,FALSE,FALSE
A00261071,2021,FALSE,FALSE,FALSE
A00276074,2016,FALSE,FALSE,FALSE
A00269938,2012,FALSE,FALSE,FALSE
A00269938,2017,FALSE,FALSE,TRUE
A00269938,2022,FALSE,FALSE,TRUE
A00031901,2012,FALSE,FALSE,FALSE
A00031901,2017,FALSE,FALSE,TRUE
A00031901,2022,FALSE,FALSE,TRUE
A00283600,2008,FALSE,FALSE,FALSE
A00283600,2009,TRUE,TRUE,TRUE
A00281128,2011,FALSE,FALSE,FALSE
A00281128,2022,FALSE,FALSE,FALSE
A00274033,2007,FALSE,FALSE,FALSE
A00273409,2007,FALSE,FALSE,FALSE
A00273409,2008,TRUE,TRUE,TRUE
A00273409,2009,TRUE,TRUE,TRUE
A00273409,2011,FALSE,TRUE,TRUE
A00265057,2011,FALSE,FALSE,FALSE
A00281613,2008,FALSE,FALSE,FALSE
A00281598,2008,FALSE,FALSE,FALSE
A00281598,2009,TRUE,TRUE,TRUE
A00281598,2010,TRUE,TRUE,TRUE
A00281598,2011,TRUE,TRUE,TRUE
A00281598,2012,TRUE,TRUE,TRUE
A00281561,2013,FALSE,FALSE,FALSE
A00285475,2010,FALSE,FALSE,FALSE
A00285475,2020,FALSE,FALSE,FALSE
A00309043,2010,FALSE,FALSE,FALSE
A00309043,2020,FALSE,FALSE,FALSE
A00287795,2012,FALSE,FALSE,FALSE
A00288181,2012,FALSE,FALSE,FALSE
A00287796,2012,FALSE,FALSE,FALSE
A00265763,2006,FALSE,FALSE,FALSE
A00246086,2012,FALSE,FALSE,FALSE
A00246086,2013,TRUE,TRUE,TRUE
A00228966,2003,FALSE,FALSE,FALSE
A00276086,2018,FALSE,FALSE,FALSE
A00288367,2018,FALSE,FALSE,FALSE
A00276087,2012,FALSE,FALSE,FALSE
A00509538,2012,FALSE,FALSE,FALSE
A00229219,2013,FALSE,FALSE,FALSE
A00283531,2008,FALSE,FALSE,FALSE
A00281183,2008,FALSE,FALSE,FALSE
A00283807,2012,FALSE,FALSE,FALSE
A00283807,2019,FALSE,FALSE,FALSE
A00285005,2012,FALSE,FALSE,FALSE
A00285005,2019,FALSE,FALSE,FALSE
A00283603,2008,FALSE,FALSE,FALSE
A00283603,2009,TRUE,TRUE,TRUE
A00283688,2008,FALSE,FALSE,FALSE
A00283688,2009,TRUE,TRUE,TRUE
A00283628,2008,FALSE,FALSE,FALSE
A00283628,2009,TRUE,TRUE,TRUE
A00460559,2019,FALSE,FALSE,FALSE
A00261323,2006,FALSE,FALSE,FALSE
A00261323,2007,TRUE,TRUE,TRUE
A00261323,2008,TRUE,TRUE,TRUE
A00281565,2006,FALSE,FALSE,FALSE
A00281565,2007,TRUE,TRUE,TRUE
A00281565,2008,TRUE,TRUE,TRUE
A00281158,2008,FALSE,FALSE,FALSE
A00281158,2009,TRUE,TRUE,TRUE
A00268469,2011,FALSE,FALSE,FALSE
A00268527,2011,FALSE,FALSE,FALSE
A00268115,2011,FALSE,FALSE,FALSE
A00242980,2005,FALSE,FALSE,FALSE
A00242980,2006,TRUE,TRUE,TRUE
A00242980,2007,TRUE,TRUE,TRUE
A00242980,2008,TRUE,TRUE,TRUE
A00242980,2011,FALSE,TRUE,TRUE
A00242980,2012,TRUE,TRUE,TRUE
A00386269,2019,FALSE,FALSE,FALSE
A00386269,2020,TRUE,TRUE,TRUE
A00526187,2019,FALSE,FALSE,FALSE
A00526187,2020,TRUE,TRUE,TRUE
A00269277,2018,FALSE,FALSE,FALSE
A00212306,2018,FALSE,FALSE,FALSE
A00265276,2006,FALSE,FALSE,FALSE
A00367645,2015,FALSE,FALSE,FALSE
A00367645,2016,TRUE,TRUE,TRUE
A00367645,2017,TRUE,TRUE,TRUE
A00283634,2008,FALSE,FALSE,FALSE
A00248502,2005,FALSE,FALSE,FALSE
A00312619,2014,FALSE,FALSE,FALSE
A00312619,2020,FALSE,FALSE,FALSE
A00312619,2022,FALSE,TRUE,TRUE
A00227409,2003,FALSE,FALSE,FALSE
A00287884,2017,FALSE,FALSE,FALSE
A00283572,2008,FALSE,FALSE,FALSE
A00281117,2008,FALSE,FALSE,FALSE
A00316598,2008,FALSE,FALSE,FALSE
A00280956,2010,FALSE,FALSE,FALSE
A00276719,2010,FALSE,FALSE,FALSE
A00281188,2008,FALSE,FALSE,FALSE
A00284671,2023,FALSE,FALSE,FALSE
A00283867,2008,FALSE,FALSE,FALSE
A00283867,2009,TRUE,TRUE,TRUE
A00283593,2008,FALSE,FALSE,FALSE
A00283593,2009,TRUE,TRUE,TRUE
A00270421,2015,FALSE,FALSE,FALSE
A00284672,2016,FALSE,FALSE,FALSE
A00284672,2017,TRUE,TRUE,TRUE
A00284672,2018,TRUE,TRUE,TRUE
A00284672,2019,TRUE,TRUE,TRUE
A00284672,2020,TRUE,TRUE,TRUE
A00284672,2021,TRUE,TRUE,TRUE
A00284672,2022,TRUE,TRUE,TRUE
A00281135,2008,FALSE,FALSE,FALSE
A00281135,2009,TRUE,TRUE,TRUE
A00272018,2007,FALSE,FALSE,FALSE
A00272018,2008,TRUE,TRUE,TRUE
A00272018,2009,TRUE,TRUE,TRUE
A00284619,2007,FALSE,FALSE,FALSE
A00284619,2008,TRUE,TRUE,TRUE
A00284619,2009,TRUE,TRUE,TRUE
A00284680,2018,FALSE,FALSE,FALSE
A00283591,2008,FALSE,FALSE,FALSE
A00287968,2012,FALSE,FALSE,FALSE
A00287968,2013,TRUE,TRUE,TRUE
A00287968,2017,FALSE,FALSE,TRUE
A00287968,2022,FALSE,FALSE,TRUE
A00287968,2023,TRUE,TRUE,TRUE
A00283509,2008,FALSE,FALSE,FALSE
A00283509,2009,TRUE,TRUE,TRUE
A00288743,2008,FALSE,FALSE,FALSE
A00288743,2009,TRUE,TRUE,TRUE
A00284692,2013,FALSE,FALSE,FALSE
A00346012,2011,FALSE,FALSE,FALSE
A00283558,2008,FALSE,FALSE,FALSE
A00283558,2009,TRUE,TRUE,TRUE
A00261698,2006,FALSE,FALSE,FALSE
A00261698,2007,TRUE,TRUE,TRUE
A00261698,2010,FALSE,TRUE,TRUE
A00288008,2022,FALSE,FALSE,FALSE
A00281204,2019,FALSE,FALSE,FALSE
A00283522,2008,FALSE,FALSE,FALSE
A00284706,2022,FALSE,FALSE,FALSE
A00282956,2008,FALSE,FALSE,FALSE
A00282956,2021,FALSE,FALSE,FALSE
A00282956,2022,TRUE,TRUE,TRUE
A00283666,2008,FALSE,FALSE,FALSE
A00283666,2009,TRUE,TRUE,TRUE
A00283586,2008,FALSE,FALSE,FALSE
A00283586,2009,TRUE,TRUE,TRUE
A00312824,2010,FALSE,FALSE,FALSE
A00312824,2011,TRUE,TRUE,TRUE
A00312824,2014,FALSE,TRUE,TRUE
A00312824,2015,TRUE,TRUE,TRUE
A00312824,2016,TRUE,TRUE,TRUE
A00312824,2018,FALSE,TRUE,TRUE
A00312824,2019,TRUE,TRUE,TRUE
A00312824,2022,FALSE,TRUE,TRUE
A00318057,2010,FALSE,FALSE,FALSE
A00318057,2011,TRUE,TRUE,TRUE
A00318057,2014,FALSE,TRUE,TRUE
A00318057,2015,TRUE,TRUE,TRUE
A00318057,2016,TRUE,TRUE,TRUE
A00318057,2018,FALSE,TRUE,TRUE
A00318057,2019,TRUE,TRUE,TRUE
A00318057,2022,FALSE,TRUE,TRUE
A00281604,2008,FALSE,FALSE,FALSE
A00283646,2008,FALSE,FALSE,FALSE
A00283646,2009,TRUE,TRUE,TRUE
A00283646,2013,FALSE,FALSE,TRUE
A00283646,2015,FALSE,TRUE,TRUE
A00283646,2021,FALSE,FALSE,FALSE
A00281690,2013,FALSE,FALSE,FALSE
A00281690,2014,TRUE,TRUE,TRUE
A00281690,2015,TRUE,TRUE,TRUE
A00283581,2008,FALSE,FALSE,FALSE
A00283581,2009,TRUE,TRUE,TRUE
A00278901,2010,FALSE,FALSE,FALSE
A00278901,2014,FALSE,FALSE,TRUE
A00278901,2017,FALSE,TRUE,TRUE
A00278901,2018,TRUE,TRUE,TRUE
A00283521,2008,FALSE,FALSE,FALSE
A00283521,2009,TRUE,TRUE,TRUE
A00272506,2008,FALSE,FALSE,FALSE
A00272506,2012,FALSE,FALSE,TRUE
A00271092,2008,FALSE,FALSE,FALSE
A00271092,2012,FALSE,FALSE,TRUE
A00231413,2003,FALSE,FALSE,FALSE
A00231413,2013,FALSE,FALSE,FALSE
A00231413,2016,FALSE,TRUE,TRUE
A00231413,2017,TRUE,TRUE,TRUE
A00231413,2018,TRUE,TRUE,TRUE
A00231413,2019,TRUE,TRUE,TRUE
A00281133,2008,FALSE,FALSE,FALSE
A00236843,2004,FALSE,FALSE,FALSE
A00236843,2005,TRUE,TRUE,TRUE
A00316661,2015,FALSE,FALSE,FALSE
A00319198,2023,FALSE,FALSE,FALSE
A00283516,2008,FALSE,FALSE,FALSE
A00282950,2008,FALSE,FALSE,FALSE
A00288073,2019,FALSE,FALSE,FALSE
A00287790,2019,FALSE,FALSE,FALSE
A00283493,2008,FALSE,FALSE,FALSE
A00283493,2009,TRUE,TRUE,TRUE
A00283493,2021,FALSE,FALSE,FALSE
A00331448,2008,FALSE,FALSE,FALSE
A00331448,2009,TRUE,TRUE,TRUE
A00331448,2021,FALSE,FALSE,FALSE
A00367686,2017,FALSE,FALSE,FALSE
A00367686,2018,TRUE,TRUE,TRUE
A00367686,2020,FALSE,TRUE,TRUE
A00441501,2017,FALSE,FALSE,FALSE
A00441501,2018,TRUE,TRUE,TRUE
A00441501,2020,FALSE,TRUE,TRUE
A00281602,2008,FALSE,FALSE,FALSE
A00282965,2011,FALSE,FALSE,FALSE
A00281114,2008,FALSE,FALSE,FALSE
A00283882,2008,FALSE,FALSE,FALSE
A00283528,2010,FALSE,FALSE,FALSE
A00283528,2016,FALSE,FALSE,FALSE
A00283528,2018,FALSE,TRUE,TRUE
A00285001,2010,FALSE,FALSE,FALSE
A00285001,2016,FALSE,FALSE,FALSE
A00285001,2018,FALSE,TRUE,TRUE
A00308990,2010,FALSE,FALSE,FALSE
A00308990,2011,TRUE,TRUE,TRUE
A00308990,2012,TRUE,TRUE,TRUE
A00308990,2013,TRUE,TRUE,TRUE
A00308990,2014,TRUE,TRUE,TRUE
A00308990,2016,FALSE,TRUE,TRUE
A00308990,2017,TRUE,TRUE,TRUE
A00308990,2019,FALSE,TRUE,TRUE
A00308990,2020,TRUE,TRUE,TRUE
A00308990,2021,TRUE,TRUE,TRUE
A00308990,2022,TRUE,TRUE,TRUE
A00283621,2008,FALSE,FALSE,FALSE
A00283621,2009,TRUE,TRUE,TRUE
A00281564,2008,FALSE,FALSE,FALSE
A00281564,2011,FALSE,TRUE,TRUE
A00275727,2008,FALSE,FALSE,FALSE
A00275727,2011,FALSE,TRUE,TRUE
A00288122,2014,FALSE,FALSE,FALSE
A00288123,2013,FALSE,FALSE,FALSE
A00283520,2008,FALSE,FALSE,FALSE
A00281150,2008,FALSE,FALSE,FALSE
A00283546,2008,FALSE,FALSE,FALSE
A00283546,2009,TRUE,TRUE,TRUE
A00361856,2011,FALSE,FALSE,FALSE
A00284745,2011,FALSE,FALSE,FALSE
A00284745,2013,FALSE,TRUE,TRUE
A00284745,2014,TRUE,TRUE,TRUE
A00284745,2015,TRUE,TRUE,TRUE
A00284745,2016,TRUE,TRUE,TRUE
A00284745,2018,FALSE,TRUE,TRUE
A00265008,2006,FALSE,FALSE,FALSE
A00283557,2008,FALSE,FALSE,FALSE
A00280955,2008,FALSE,FALSE,FALSE
A00280955,2010,FALSE,TRUE,TRUE
A00280955,2011,TRUE,TRUE,TRUE
A00280955,2012,TRUE,TRUE,TRUE
A00280955,2013,TRUE,TRUE,TRUE
A00280955,2020,FALSE,FALSE,FALSE
A00280955,2021,TRUE,TRUE,TRUE
A00280955,2022,TRUE,TRUE,TRUE
A00280955,2023,TRUE,TRUE,TRUE
A00346977,2008,FALSE,FALSE,FALSE
A00346977,2010,FALSE,TRUE,TRUE
A00346977,2011,TRUE,TRUE,TRUE
A00346977,2012,TRUE,TRUE,TRUE
A00346977,2013,TRUE,TRUE,TRUE
A00346977,2020,FALSE,FALSE,FALSE
A00346977,2021,TRUE,TRUE,TRUE
A00346977,2022,TRUE,TRUE,TRUE
A00346977,2023,TRUE,TRUE,TRUE
